"arrangeVar","groupSize","totalSus","nDesc","nGroups","opt","totalTest","i","p0","pI","threshold","n"
"infP",27,1851,1668,69,"num",252,1,0.00486223662884927,0.005,0.732040975498967,1851
"sus",5,1851,1438,371,"num",784,2,0.0502431118314425,0.005,0.732040975498967,1851
"fam",6,1851,1426,309,"num",734,2,0.0502431118314425,0.005,0.732040975498967,1851
"buil",6,1851,1461,309,"num",699,2,0.0502431118314425,0.005,0.732040975498967,1851
"nei",6,1851,1413,309,"num",747,2,0.0502431118314425,0.005,0.732040975498967,1851
"infP",58,1851,1680,32,"num",203,2,0.0502431118314425,0.005,0.732040975498967,1851
"sus",3,1851,696,617,"num",1772,3,0.270664505672609,0.005,0.732040975498967,1851
"fam",5,1851,863,371,"num",1359,3,0.270664505672609,0.005,0.732040975498967,1851
"buil",6,1851,928,309,"num",1232,3,0.270664505672609,0.005,0.732040975498967,1851
"nei",8,1851,843,232,"num",1240,3,0.270664505672609,0.005,0.732040975498967,1851
"infP",30,1851,1110,62,"num",803,3,0.270664505672609,0.005,0.732040975498967,1851
"sus",1,1851,830,1851,"num",1851,4,0.551593733117234,0.005,0.732040975498967,1851
"fam",5,1851,439,371,"num",1783,4,0.551593733117234,0.005,0.732040975498967,1851
"buil",6,1851,515,309,"num",1645,4,0.551593733117234,0.005,0.732040975498967,1851
"nei",8,1851,460,232,"num",1623,4,0.551593733117234,0.005,0.732040975498967,1851
"infP",58,1851,754,32,"num",1129,4,0.551593733117234,0.005,0.732040975498967,1851
"sus",1,1851,560,1851,"num",1851,5,0.697460831982712,0.005,0.732040975498967,1851
"fam",1,1851,560,1851,"num",1851,5,0.697460831982712,0.005,0.732040975498967,1851
"nei",23,1851,113,81,"num",1819,5,0.697460831982712,0.005,0.732040975498967,1851
"buil",31,1851,62,60,"num",1849,5,0.697460831982712,0.005,0.732040975498967,1851
"infP",33,1851,495,57,"num",1413,5,0.697460831982712,0.005,0.732040975498967,1851
"sus",1,1851,251,1851,"num",1851,6,0.864397622906537,0.005,0.732040975498967,1851
"fam",1,1851,251,1851,"num",1851,6,0.864397622906537,0.005,0.732040975498967,1851
"buil",1,1851,251,1851,"num",1851,6,0.864397622906537,0.005,0.732040975498967,1851
"nei",1,1851,251,1851,"num",1851,6,0.864397622906537,0.005,0.732040975498967,1851
"infP",23,1851,184,81,"num",1748,6,0.864397622906537,0.005,0.732040975498967,1851
"sus",1,1851,31,1851,"num",1851,7,0.983252296056186,0.005,0.732040975498967,1851
"fam",1,1851,31,1851,"num",1851,7,0.983252296056186,0.005,0.732040975498967,1851
"buil",1,1851,31,1851,"num",1851,7,0.983252296056186,0.005,0.732040975498967,1851
"nei",1,1851,31,1851,"num",1851,7,0.983252296056186,0.005,0.732040975498967,1851
"infP",1,1851,31,1851,"num",1851,7,0.983252296056186,0.005,0.732040975498967,1851
"sus",13,1403,1312,108,"num",199,1,0.00498930862437634,0.005,0.733178071840666,1403
"fam",13,1403,1312,108,"num",199,1,0.00498930862437634,0.005,0.733178071840666,1403
"buil",14,1403,1306,101,"num",198,1,0.00498930862437634,0.005,0.733178071840666,1403
"infP",14,1403,1322,101,"num",182,1,0.00498930862437634,0.005,0.733178071840666,1403
"nei",15,1403,1313,94,"num",184,1,0.00498930862437634,0.005,0.733178071840666,1403
"sus",7,1403,1200,201,"num",404,2,0.022808267997149,0.005,0.733178071840666,1403
"fam",8,1403,1235,176,"num",344,2,0.022808267997149,0.005,0.733178071840666,1403
"buil",8,1403,1221,176,"num",358,2,0.022808267997149,0.005,0.733178071840666,1403
"nei",8,1403,1179,176,"num",400,2,0.022808267997149,0.005,0.733178071840666,1403
"infP",18,1403,1314,78,"num",167,2,0.022808267997149,0.005,0.733178071840666,1403
"sus",4,1403,927,351,"num",827,3,0.100498930862438,0.005,0.733178071840666,1403
"fam",5,1403,1028,281,"num",656,3,0.100498930862438,0.005,0.733178071840666,1403
"nei",5,1403,983,281,"num",701,3,0.100498930862438,0.005,0.733178071840666,1403
"buil",6,1403,1025,234,"num",612,3,0.100498930862438,0.005,0.733178071840666,1403
"infP",24,1403,1219,59,"num",243,3,0.100498930862438,0.005,0.733178071840666,1403
"sus",1,1403,900,1403,"num",1403,4,0.358517462580185,0.005,0.733178071840666,1403
"fam",4,1403,591,351,"num",1163,4,0.358517462580185,0.005,0.733178071840666,1403
"buil",5,1403,628,281,"num",1056,4,0.358517462580185,0.005,0.733178071840666,1403
"nei",9,1403,485,156,"num",1074,4,0.358517462580185,0.005,0.733178071840666,1403
"infP",11,1403,770,128,"num",761,4,0.358517462580185,0.005,0.733178071840666,1403
"sus",1,1403,431,1403,"num",1403,5,0.6928011404134,0.005,0.733178071840666,1403
"fam",1,1403,431,1403,"num",1403,5,0.6928011404134,0.005,0.733178071840666,1403
"buil",1,1403,431,1403,"num",1403,5,0.6928011404134,0.005,0.733178071840666,1403
"nei",1,1403,431,1403,"num",1403,5,0.6928011404134,0.005,0.733178071840666,1403
"infP",33,1403,363,43,"num",1083,5,0.6928011404134,0.005,0.733178071840666,1403
"sus",1,1403,100,1403,"num",1403,6,0.928724162508909,0.005,0.733178071840666,1403
"fam",1,1403,100,1403,"num",1403,6,0.928724162508909,0.005,0.733178071840666,1403
"buil",1,1403,100,1403,"num",1403,6,0.928724162508909,0.005,0.733178071840666,1403
"nei",1,1403,100,1403,"num",1403,6,0.928724162508909,0.005,0.733178071840666,1403
"infP",57,1403,57,25,"num",1371,6,0.928724162508909,0.005,0.733178071840666,1403
"sus",1,1403,22,1403,"num",1403,7,0.98431931575196,0.005,0.733178071840666,1403
"fam",1,1403,22,1403,"num",1403,7,0.98431931575196,0.005,0.733178071840666,1403
"buil",1,1403,22,1403,"num",1403,7,0.98431931575196,0.005,0.733178071840666,1403
"nei",1,1403,22,1403,"num",1403,7,0.98431931575196,0.005,0.733178071840666,1403
"infP",1,1403,22,1403,"num",1403,7,0.98431931575196,0.005,0.733178071840666,1403
"fam",13,1516,1412,117,"num",221,1,0.00527704485488127,0.005,0.744043242116459,1516
"buil",13,1516,1412,117,"num",221,1,0.00527704485488127,0.005,0.744043242116459,1516
"nei",15,1516,1398,102,"num",220,1,0.00527704485488127,0.005,0.744043242116459,1516
"sus",16,1516,1420,95,"num",191,1,0.00527704485488127,0.005,0.744043242116459,1516
"infP",24,1516,1423,64,"num",157,1,0.00527704485488127,0.005,0.744043242116459,1516
"sus",6,1516,1199,253,"num",570,2,0.037598944591029,0.005,0.744043242116459,1516
"nei",7,1516,1215,217,"num",518,2,0.037598944591029,0.005,0.744043242116459,1516
"fam",8,1516,1198,190,"num",508,2,0.037598944591029,0.005,0.744043242116459,1516
"buil",8,1516,1236,190,"num",470,2,0.037598944591029,0.005,0.744043242116459,1516
"infP",18,1516,1377,85,"num",224,2,0.037598944591029,0.005,0.744043242116459,1516
"sus",3,1516,743,506,"num",1279,3,0.205145118733509,0.005,0.744043242116459,1516
"fam",6,1516,804,253,"num",965,3,0.205145118733509,0.005,0.744043242116459,1516
"buil",6,1516,934,253,"num",835,3,0.205145118733509,0.005,0.744043242116459,1516
"nei",7,1516,837,217,"num",896,3,0.205145118733509,0.005,0.744043242116459,1516
"infP",12,1516,1128,127,"num",515,3,0.205145118733509,0.005,0.744043242116459,1516
"sus",1,1516,817,1516,"num",1516,4,0.461081794195251,0.005,0.744043242116459,1516
"fam",4,1516,468,379,"num",1427,4,0.461081794195251,0.005,0.744043242116459,1516
"buil",4,1516,556,379,"num",1339,4,0.461081794195251,0.005,0.744043242116459,1516
"nei",7,1516,462,217,"num",1271,4,0.461081794195251,0.005,0.744043242116459,1516
"infP",20,1516,760,76,"num",832,4,0.461081794195251,0.005,0.744043242116459,1516
"sus",1,1516,486,1516,"num",1516,5,0.679419525065963,0.005,0.744043242116459,1516
"fam",1,1516,486,1516,"num",1516,5,0.679419525065963,0.005,0.744043242116459,1516
"buil",1,1516,486,1516,"num",1516,5,0.679419525065963,0.005,0.744043242116459,1516
"infP",13,1516,390,117,"num",1243,5,0.679419525065963,0.005,0.744043242116459,1516
"nei",35,1516,70,44,"num",1490,5,0.679419525065963,0.005,0.744043242116459,1516
"sus",1,1516,205,1516,"num",1516,6,0.864775725593668,0.005,0.744043242116459,1516
"fam",1,1516,205,1516,"num",1516,6,0.864775725593668,0.005,0.744043242116459,1516
"buil",1,1516,205,1516,"num",1516,6,0.864775725593668,0.005,0.744043242116459,1516
"nei",35,1516,70,44,"num",1490,6,0.864775725593668,0.005,0.744043242116459,1516
"infP",51,1516,204,30,"num",1342,6,0.864775725593668,0.005,0.744043242116459,1516
"sus",1,1516,123,1516,"num",1516,7,0.918865435356201,0.005,0.744043242116459,1516
"fam",1,1516,123,1516,"num",1516,7,0.918865435356201,0.005,0.744043242116459,1516
"buil",1,1516,123,1516,"num",1516,7,0.918865435356201,0.005,0.744043242116459,1516
"nei",35,1516,70,44,"num",1490,7,0.918865435356201,0.005,0.744043242116459,1516
"infP",61,1516,122,25,"num",1419,7,0.918865435356201,0.005,0.744043242116459,1516
"sus",1,1516,104,1516,"num",1516,8,0.931398416886544,0.005,0.744043242116459,1516
"fam",1,1516,104,1516,"num",1516,8,0.931398416886544,0.005,0.744043242116459,1516
"buil",1,1516,104,1516,"num",1516,8,0.931398416886544,0.005,0.744043242116459,1516
"nei",1,1516,104,1516,"num",1516,8,0.931398416886544,0.005,0.744043242116459,1516
"infP",64,1516,64,24,"num",1476,8,0.931398416886544,0.005,0.744043242116459,1516
"sus",1,1516,49,1516,"num",1516,9,0.967678100263852,0.005,0.744043242116459,1516
"fam",1,1516,49,1516,"num",1516,9,0.967678100263852,0.005,0.744043242116459,1516
"buil",1,1516,49,1516,"num",1516,9,0.967678100263852,0.005,0.744043242116459,1516
"nei",1,1516,49,1516,"num",1516,9,0.967678100263852,0.005,0.744043242116459,1516
"infP",1,1516,49,1516,"num",1516,9,0.967678100263852,0.005,0.744043242116459,1516
"sus",12,540,504,45,"num",81,1,0.00555555555555556,0.005,0.747119636810385,540
"fam",13,540,502,42,"num",80,1,0.00555555555555556,0.005,0.747119636810385,540
"nei",13,540,502,42,"num",80,1,0.00555555555555556,0.005,0.747119636810385,540
"buil",15,540,510,36,"num",66,1,0.00555555555555556,0.005,0.747119636810385,540
"infP",18,540,504,30,"num",66,1,0.00555555555555556,0.005,0.747119636810385,540
"fam",4,540,420,135,"num",255,2,0.062962962962963,0.005,0.747119636810385,540
"buil",5,540,405,108,"num",243,2,0.062962962962963,0.005,0.747119636810385,540
"sus",6,540,372,90,"num",258,2,0.062962962962963,0.005,0.747119636810385,540
"nei",6,540,390,90,"num",240,2,0.062962962962963,0.005,0.747119636810385,540
"infP",21,540,480,26,"num",86,2,0.062962962962963,0.005,0.747119636810385,540
"sus",1,540,302,540,"num",540,3,0.440740740740741,0.005,0.747119636810385,540
"buil",6,540,132,90,"num",498,3,0.440740740740741,0.005,0.747119636810385,540
"fam",9,540,72,60,"num",528,3,0.440740740740741,0.005,0.747119636810385,540
"nei",16,540,48,34,"num",526,3,0.440740740740741,0.005,0.747119636810385,540
"infP",17,540,255,32,"num",317,3,0.440740740740741,0.005,0.747119636810385,540
"sus",1,540,91,540,"num",540,4,0.831481481481481,0.005,0.747119636810385,540
"fam",1,540,91,540,"num",540,4,0.831481481481481,0.005,0.747119636810385,540
"buil",1,540,91,540,"num",540,4,0.831481481481481,0.005,0.747119636810385,540
"nei",1,540,91,540,"num",540,4,0.831481481481481,0.005,0.747119636810385,540
"infP",18,540,72,30,"num",498,4,0.831481481481481,0.005,0.747119636810385,540
"sus",1,540,22,540,"num",540,5,0.959259259259259,0.005,0.747119636810385,540
"fam",1,540,22,540,"num",540,5,0.959259259259259,0.005,0.747119636810385,540
"buil",1,540,22,540,"num",540,5,0.959259259259259,0.005,0.747119636810385,540
"nei",1,540,22,540,"num",540,5,0.959259259259259,0.005,0.747119636810385,540
"infP",1,540,22,540,"num",540,5,0.959259259259259,0.005,0.747119636810385,540
"sus",1,540,12,540,"num",540,6,0.977777777777778,0.005,0.747119636810385,540
"fam",1,540,12,540,"num",540,6,0.977777777777778,0.005,0.747119636810385,540
"buil",1,540,12,540,"num",540,6,0.977777777777778,0.005,0.747119636810385,540
"nei",1,540,12,540,"num",540,6,0.977777777777778,0.005,0.747119636810385,540
"infP",1,540,12,540,"num",540,6,0.977777777777778,0.005,0.747119636810385,540
"sus",10,1124,1015,113,"num",222,1,0.0097864768683274,0.01,0.740122679085471,1124
"buil",10,1124,1014,113,"num",223,1,0.0097864768683274,0.01,0.740122679085471,1124
"nei",11,1124,1014,103,"num",213,1,0.0097864768683274,0.01,0.740122679085471,1124
"fam",12,1124,1005,94,"num",213,1,0.0097864768683274,0.01,0.740122679085471,1124
"infP",17,1124,1011,67,"num",180,1,0.0097864768683274,0.01,0.740122679085471,1124
"sus",6,1124,938,188,"num",374,2,0.0302491103202847,0.01,0.740122679085471,1124
"fam",7,1124,963,161,"num",322,2,0.0302491103202847,0.01,0.740122679085471,1124
"nei",7,1124,921,161,"num",364,2,0.0302491103202847,0.01,0.740122679085471,1124
"buil",10,1124,905,113,"num",332,2,0.0302491103202847,0.01,0.740122679085471,1124
"infP",19,1124,978,60,"num",206,2,0.0302491103202847,0.01,0.740122679085471,1124
"sus",3,1124,614,375,"num",885,3,0.179715302491103,0.01,0.740122679085471,1124
"fam",4,1124,740,281,"num",665,3,0.179715302491103,0.01,0.740122679085471,1124
"nei",5,1124,669,225,"num",680,3,0.179715302491103,0.01,0.740122679085471,1124
"buil",7,1124,634,161,"num",651,3,0.179715302491103,0.01,0.740122679085471,1124
"infP",30,1124,891,38,"num",271,3,0.179715302491103,0.01,0.740122679085471,1124
"sus",1,1124,627,1124,"num",1124,4,0.442170818505338,0.01,0.740122679085471,1124
"fam",4,1124,396,281,"num",1009,4,0.442170818505338,0.01,0.740122679085471,1124
"buil",8,1124,348,141,"num",917,4,0.442170818505338,0.01,0.740122679085471,1124
"nei",9,1124,359,125,"num",890,4,0.442170818505338,0.01,0.740122679085471,1124
"infP",25,1124,575,45,"num",594,4,0.442170818505338,0.01,0.740122679085471,1124
"sus",1,1124,372,1124,"num",1124,5,0.669039145907473,0.01,0.740122679085471,1124
"fam",1,1124,372,1124,"num",1124,5,0.669039145907473,0.01,0.740122679085471,1124
"buil",1,1124,372,1124,"num",1124,5,0.669039145907473,0.01,0.740122679085471,1124
"nei",1,1124,372,1124,"num",1124,5,0.669039145907473,0.01,0.740122679085471,1124
"infP",31,1124,341,37,"num",820,5,0.669039145907473,0.01,0.740122679085471,1124
"sus",1,1124,127,1124,"num",1124,6,0.887010676156584,0.01,0.740122679085471,1124
"fam",1,1124,127,1124,"num",1124,6,0.887010676156584,0.01,0.740122679085471,1124
"buil",1,1124,127,1124,"num",1124,6,0.887010676156584,0.01,0.740122679085471,1124
"nei",1,1124,127,1124,"num",1124,6,0.887010676156584,0.01,0.740122679085471,1124
"infP",41,1124,82,28,"num",1070,6,0.887010676156584,0.01,0.740122679085471,1124
"sus",1,1124,60,1124,"num",1124,7,0.94661921708185,0.01,0.740122679085471,1124
"fam",1,1124,60,1124,"num",1124,7,0.94661921708185,0.01,0.740122679085471,1124
"buil",1,1124,60,1124,"num",1124,7,0.94661921708185,0.01,0.740122679085471,1124
"nei",1,1124,60,1124,"num",1124,7,0.94661921708185,0.01,0.740122679085471,1124
"infP",60,1124,60,19,"num",1083,7,0.94661921708185,0.01,0.740122679085471,1124
"sus",1,1124,35,1124,"num",1124,8,0.968861209964413,0.01,0.740122679085471,1124
"fam",1,1124,35,1124,"num",1124,8,0.968861209964413,0.01,0.740122679085471,1124
"buil",1,1124,35,1124,"num",1124,8,0.968861209964413,0.01,0.740122679085471,1124
"nei",1,1124,35,1124,"num",1124,8,0.968861209964413,0.01,0.740122679085471,1124
"infP",1,1124,35,1124,"num",1124,8,0.968861209964413,0.01,0.740122679085471,1124
"sus",1,1124,12,1124,"num",1124,9,0.98932384341637,0.01,0.740122679085471,1124
"fam",1,1124,12,1124,"num",1124,9,0.98932384341637,0.01,0.740122679085471,1124
"buil",1,1124,12,1124,"num",1124,9,0.98932384341637,0.01,0.740122679085471,1124
"nei",1,1124,12,1124,"num",1124,9,0.98932384341637,0.01,0.740122679085471,1124
"infP",1,1124,12,1124,"num",1124,9,0.98932384341637,0.01,0.740122679085471,1124
"fam",28,2660,2576,95,"num",179,1,0.00112781954887218,0.001,0.726575707190204,2660
"nei",28,2660,2576,95,"num",179,1,0.00112781954887218,0.001,0.726575707190204,2660
"sus",29,2660,2574,92,"num",178,1,0.00112781954887218,0.001,0.726575707190204,2660
"buil",29,2660,2574,92,"num",178,1,0.00112781954887218,0.001,0.726575707190204,2660
"infP",51,2660,2560,53,"num",153,1,0.00112781954887218,0.001,0.726575707190204,2660
"nei",9,2660,2354,296,"num",602,2,0.0142857142857143,0.001,0.726575707190204,2660
"sus",10,2660,2320,266,"num",606,2,0.0142857142857143,0.001,0.726575707190204,2660
"fam",11,2660,2352,242,"num",550,2,0.0142857142857143,0.001,0.726575707190204,2660
"buil",11,2660,2330,242,"num",572,2,0.0142857142857143,0.001,0.726575707190204,2660
"infP",37,2660,2551,72,"num",181,2,0.0142857142857143,0.001,0.726575707190204,2660
"sus",4,2660,1692,665,"num",1633,3,0.106015037593985,0.001,0.726575707190204,2660
"buil",5,2660,1840,532,"num",1352,3,0.106015037593985,0.001,0.726575707190204,2660
"fam",6,2660,1726,444,"num",1378,3,0.106015037593985,0.001,0.726575707190204,2660
"nei",6,2660,1688,444,"num",1416,3,0.106015037593985,0.001,0.726575707190204,2660
"infP",15,2660,2235,178,"num",603,3,0.106015037593985,0.001,0.726575707190204,2660
"sus",1,2660,1508,2660,"num",2660,4,0.433082706766917,0.001,0.726575707190204,2660
"fam",6,2660,623,444,"num",2481,4,0.433082706766917,0.001,0.726575707190204,2660
"nei",6,2660,710,444,"num",2394,4,0.433082706766917,0.001,0.726575707190204,2660
"buil",7,2660,700,380,"num",2340,4,0.433082706766917,0.001,0.726575707190204,2660
"infP",14,2660,1302,190,"num",1548,4,0.433082706766917,0.001,0.726575707190204,2660
"sus",1,2660,543,2660,"num",2660,5,0.795864661654135,0.001,0.726575707190204,2660
"fam",1,2660,543,2660,"num",2660,5,0.795864661654135,0.001,0.726575707190204,2660
"buil",1,2660,543,2660,"num",2660,5,0.795864661654135,0.001,0.726575707190204,2660
"nei",1,2660,543,2660,"num",2660,5,0.795864661654135,0.001,0.726575707190204,2660
"infP",27,2660,432,99,"num",2327,5,0.795864661654135,0.001,0.726575707190204,2660
"sus",1,2660,165,2660,"num",2660,6,0.93796992481203,0.001,0.726575707190204,2660
"fam",1,2660,165,2660,"num",2660,6,0.93796992481203,0.001,0.726575707190204,2660
"buil",1,2660,165,2660,"num",2660,6,0.93796992481203,0.001,0.726575707190204,2660
"nei",1,2660,165,2660,"num",2660,6,0.93796992481203,0.001,0.726575707190204,2660
"infP",62,2660,124,43,"num",2579,6,0.93796992481203,0.001,0.726575707190204,2660
"sus",1,2660,72,2660,"num",2660,7,0.972932330827068,0.001,0.726575707190204,2660
"fam",1,2660,72,2660,"num",2660,7,0.972932330827068,0.001,0.726575707190204,2660
"buil",1,2660,72,2660,"num",2660,7,0.972932330827068,0.001,0.726575707190204,2660
"nei",1,2660,72,2660,"num",2660,7,0.972932330827068,0.001,0.726575707190204,2660
"infP",1,2660,72,2660,"num",2660,7,0.972932330827068,0.001,0.726575707190204,2660
"sus",1,2660,38,2660,"num",2660,8,0.985714285714286,0.001,0.726575707190204,2660
"fam",1,2660,38,2660,"num",2660,8,0.985714285714286,0.001,0.726575707190204,2660
"buil",1,2660,38,2660,"num",2660,8,0.985714285714286,0.001,0.726575707190204,2660
"nei",1,2660,38,2660,"num",2660,8,0.985714285714286,0.001,0.726575707190204,2660
"infP",1,2660,38,2660,"num",2660,8,0.985714285714286,0.001,0.726575707190204,2660
"fam",9,919,847,103,"num",175,1,0.00979325353645267,0.01,0.712942204985302,919
"buil",10,919,829,92,"num",182,1,0.00979325353645267,0.01,0.712942204985302,919
"nei",10,919,829,92,"num",182,1,0.00979325353645267,0.01,0.712942204985302,919
"infP",10,919,839,92,"num",172,1,0.00979325353645267,0.01,0.712942204985302,919
"sus",11,919,831,84,"num",172,1,0.00979325353645267,0.01,0.712942204985302,919
"sus",5,919,704,184,"num",399,2,0.0489662676822633,0.01,0.712942204985302,919
"buil",5,919,734,184,"num",369,2,0.0489662676822633,0.01,0.712942204985302,919
"nei",5,919,744,184,"num",359,2,0.0489662676822633,0.01,0.712942204985302,919
"fam",8,919,695,115,"num",339,2,0.0489662676822633,0.01,0.712942204985302,919
"infP",25,919,823,37,"num",133,2,0.0489662676822633,0.01,0.712942204985302,919
"sus",1,919,567,919,"num",919,3,0.383025027203482,0.01,0.712942204985302,919
"fam",3,919,369,307,"num",857,3,0.383025027203482,0.01,0.712942204985302,919
"buil",5,919,289,184,"num",814,3,0.383025027203482,0.01,0.712942204985302,919
"nei",8,919,223,115,"num",811,3,0.383025027203482,0.01,0.712942204985302,919
"infP",22,919,484,42,"num",477,3,0.383025027203482,0.01,0.712942204985302,919
