"sus","fam","inf","buil","nei","lng","lat","infFam","infBuil","infNei","invDist","infP"
2331,1613,FALSE,497,101,173,30,0,0,0,0.085604559892829,0.552578578757357
2332,1527,FALSE,723,134,180,38,0,0,0,0.0841622535176161,0.46275026276589
2333,160,FALSE,459,158,20,150,0,0,0,0.0770472090501032,0.635692874126967
2334,456,FALSE,132,129,53,133,0,0,0,0.083023497561333,0.514973918241195
2335,1189,FALSE,386,137,61,197,0,0,0,0.0855397620254176,0.507638925499751
2336,1883,FALSE,493,30,102,51,0,0,0,0.0855397620254176,0.531525882341479
2337,38,FALSE,898,154,69,11,0,0,0,0.0846255763134779,0.474880218077326
2338,1906,FALSE,902,91,86,120,0,0,0,0.0993663816251029,0.660242489570321
2339,1200,FALSE,313,109,73,36,0,0,0,0.0808407985864472,0.636353630603022
2340,296,FALSE,470,182,83,199,0,0,0,0.0926851203356423,0.536644903046995
2341,1629,FALSE,352,106,170,134,0,0,0,0.0889864278368168,0.373780088893615
2342,1499,FALSE,633,191,85,25,0,0,0,0.0684268131923095,0.565102010690555
2343,533,FALSE,486,7,167,18,0,0,0,0.0624232183791819,0.539908089572823
2344,643,FALSE,799,75,195,169,0,0,0,0.0841622535176161,0.677521021068193
2345,838,FALSE,483,3,91,159,0,0,0,0.0935946496638138,0.460577878220675
2346,1878,FALSE,625,21,115,4,1,1,1,0.0684268131923095,0.547949614197172
2347,1547,FALSE,710,108,74,74,0,0,0,0.0833090523796387,0.57127793823968
2348,1238,FALSE,568,63,163,75,0,0,0,0.0720772130130935,0.595972870591148
2349,1650,FALSE,371,108,74,74,0,0,0,0.0807209627714674,0.76550543126353
2350,1419,FALSE,753,140,193,154,0,0,0,0.0915614273420841,0.658248540919484
2351,1304,FALSE,353,67,143,99,0,0,0,0.0848036827608235,0.617929268697887
2352,1532,TRUE,784,10,68,39,8,9,76,0.0848870264568826,0.999997317169989
2353,1454,FALSE,824,64,72,139,0,0,0,0.0940732796562552,0.42893930678569
2354,1876,FALSE,946,175,168,16,0,0,0,0.0848036827608235,0.6314329766514
2355,1206,FALSE,611,50,56,23,0,0,0,0.091107016692021,0.57356319522844
2356,1085,FALSE,50,191,85,25,0,0,0,0.0735251879250377,0.597232181269889
2357,1011,FALSE,664,156,129,123,0,0,0,0.0879117231603782,0.563291054466098
2358,1248,FALSE,321,90,4,158,0,0,0,0.0755399172935652,0.531336835115947
2359,1108,FALSE,483,3,91,159,0,0,0,0.0882029847950071,0.626638246389779
2360,320,FALSE,151,43,106,173,0,0,0,0.0624232183791819,0.573082756649356
2361,1264,FALSE,239,22,94,115,0,0,0,0.0883301585578582,0.507303656136682
2362,1107,FALSE,66,81,189,61,0,0,0,0.0883595502932049,0.471549336738147
2363,1307,TRUE,204,26,17,109,7,7,9,0.0799790864006301,0.859354078584426
2364,795,FALSE,99,88,122,22,0,0,0,0.0790553433331358,0.5384972786242
2365,743,FALSE,849,96,135,156,0,0,0,0.0792310449529044,0.553119889476743
2366,465,FALSE,837,129,53,133,0,0,0,0.081752830095276,0.601235633406122
2367,212,FALSE,517,151,88,42,0,0,0,0.0832749233613349,0.473780304814185
2368,938,FALSE,94,167,175,72,0,0,0,0.100988669942421,0.70242186074575
2369,477,FALSE,359,22,94,115,0,0,0,0.0809113708290593,0.585142045003396
2370,785,FALSE,935,81,189,61,0,0,0,0.0822148334486994,0.629764760164772
2371,558,FALSE,464,162,26,112,0,0,0,0.0587743311186124,0.594720912987898
2372,699,FALSE,303,185,153,126,0,0,0,0.0971381730964246,0.571397618248402
2373,174,FALSE,744,97,36,136,0,0,2,0.0791949570289093,0.6372976173287
2374,655,FALSE,666,76,98,5,0,0,0,0.0870360889196701,0.742889552083628
2375,652,FALSE,236,126,113,71,0,0,1,0.0871468406710222,0.612556214492963
2376,1431,FALSE,473,83,59,140,0,0,1,0.091497808246364,0.498002315650161
2377,529,FALSE,317,88,122,22,0,0,0,0.0897588481312538,0.420108016023775
2378,107,FALSE,202,19,118,40,0,0,0,0.0809785165152652,0.440258722253295
2379,155,FALSE,716,58,45,15,0,0,0,0.0889864278368168,0.496867343012374
2380,670,TRUE,739,193,90,35,6,15,106,0.0956894153821032,0.999999891101326
2381,248,FALSE,779,190,108,101,1,1,12,0.0806266722059588,0.616058934999538
2382,232,FALSE,930,162,26,112,0,0,0,0.08680182800863,0.526417416492885
2383,1535,FALSE,578,162,26,112,0,0,0,0.0726442678490445,0.558896171234795
2384,233,FALSE,327,83,59,140,0,0,1,0.0606581817872789,0.502623089907436
2385,1639,TRUE,455,85,125,68,7,22,85,0.0920072531624143,0.999999914197621
2386,1967,FALSE,420,187,161,191,0,0,1,0.0624232183791819,0.718801866846458
2387,757,FALSE,579,4,154,129,0,0,0,0.0912337709669433,0.562112129681686
2388,786,FALSE,388,105,32,20,0,0,0,0.080907414516655,0.626825550625965
2389,1535,FALSE,578,162,26,112,0,0,0,0.0841622535176161,0.449655782807453
2390,296,FALSE,470,182,83,199,0,0,0,0.0962102539364778,0.585624126061062
2391,619,FALSE,534,75,195,169,0,0,0,0.0700007699283336,0.468072587477206
2392,1211,FALSE,998,146,184,64,0,0,0,0.0749662701466106,0.568620872716156
2393,1013,FALSE,258,126,113,71,0,0,1,0.0901614914249489,0.754232896102765
2394,543,FALSE,388,105,32,20,0,0,0,0.0808407985864472,0.443269861943556
2395,584,FALSE,607,51,99,27,0,0,0,0.0830367412636811,0.538045342380459
2396,832,FALSE,671,1,42,106,0,0,0,0.0882029847950071,0.568744080259129
2397,331,FALSE,827,117,174,14,0,0,0,0.0932776247071665,0.654903537036131
2398,262,FALSE,359,22,94,115,0,0,0,0.108564508559782,0.502789437492229
2399,671,FALSE,371,108,74,74,0,0,0,0.0870360889196701,0.6650779210982
2400,1428,FALSE,559,155,186,85,0,0,0,0.0784429296712943,0.271664430490723
2401,572,FALSE,393,95,169,33,0,0,0,0.0726442678490445,0.753291128415107
2402,1971,FALSE,182,25,101,76,0,0,0,0.078833617503493,0.583608191562396
2403,1508,FALSE,4,192,162,193,0,0,0,0.0828973411524041,0.605862114792201
2404,893,FALSE,854,53,89,56,0,0,0,0.0941214463746146,0.573612670612592
2405,494,FALSE,900,102,156,8,0,0,0,0.079022311343971,0.601740576000038
2406,240,FALSE,976,9,185,29,0,0,0,0.0806266722059588,0.489945529725788
2407,1656,TRUE,775,199,6,163,6,9,108,0.0921053146817394,0.999998631436817
2408,1046,FALSE,346,29,18,198,0,0,0,0.0797776475623587,0.574541155322177
2409,1289,FALSE,823,80,117,49,0,0,0,0.0833090523796387,0.599918698244238
2410,863,FALSE,576,167,175,72,0,0,0,0.0879117231603782,0.702109040893687
2411,905,FALSE,816,150,43,131,0,0,0,0.0838818444748071,0.617579673494074
2412,845,FALSE,649,150,43,131,0,0,0,0.0809113708290593,0.404853356553057
2413,1029,FALSE,981,192,162,193,0,0,0,0.0826372286016341,0.764892698718595
2414,714,TRUE,160,44,11,45,8,8,96,0.0966015944740857,0.999999251281212
2415,1575,FALSE,756,200,176,157,0,0,0,0.0822148334486994,0.537129283872909
2416,1093,FALSE,460,114,140,19,0,0,0,0.0828973411524041,0.630738685964438
2417,1655,FALSE,210,17,47,180,0,0,0,0.0749662701466106,0.416904070657744
2418,1589,FALSE,298,98,139,66,0,0,0,0.0755399172935652,0.544965241539584
2419,1701,FALSE,187,146,184,64,0,0,0,0.0871199049055316,0.570762295274766
2420,216,FALSE,397,141,33,125,0,0,0,0.0716098194147146,0.51501401922854
2421,99,FALSE,721,88,122,22,0,0,0,0.0684268131923095,0.425633451054616
2422,1614,FALSE,238,65,77,183,0,0,0,0.0962102539364778,0.523590304855252
2423,1814,FALSE,823,80,117,49,0,0,0,0.100812456037827,0.495229405523445
2424,491,FALSE,212,155,186,85,0,0,0,0.0799070400496662,0.558953725296451
2425,519,FALSE,117,198,103,79,0,0,0,0.0797329068458783,0.395566091857579
2426,914,FALSE,45,1,42,106,0,0,0,0.0842269252171405,0.480685036385972
2427,588,FALSE,888,15,112,184,0,1,4,0.0799716815817275,0.439753339679864
2428,1651,FALSE,402,182,83,199,0,0,0,0.0863896767369111,0.566437739064443
2429,706,FALSE,945,186,16,70,0,0,0,0.0808407985864472,0.498273359052643
2430,1722,FALSE,782,106,170,134,0,0,0,0.0764811509180616,0.62844436790517
2431,122,TRUE,489,39,200,166,10,40,102,0.0928716867430503,0.999999993274567
2432,1201,FALSE,302,156,129,123,0,0,0,0.0848036827608235,0.661124770794785
2433,1754,FALSE,565,110,51,178,0,0,0,0.0834832761573292,0.328790071097512
2434,1203,FALSE,216,52,197,185,0,0,0,0.0863896767369111,0.455628134510618
2435,1415,FALSE,272,40,199,41,0,0,0,0.0855397620254176,0.670211303908823
2436,143,FALSE,853,128,95,105,0,0,0,0.0624232183791819,0.462499271069277
2437,205,FALSE,319,97,36,136,0,0,2,0.074361140548443,0.562507701610452
2438,1429,TRUE,384,193,90,35,10,23,106,0.0931037888945144,0.999999996988131
2439,561,FALSE,562,172,179,3,0,0,0,0.0799790864006301,0.669099769613195
2440,94,FALSE,865,41,151,177,0,0,2,0.0889864278368168,0.659454456043741
2441,1324,FALSE,35,109,73,36,0,0,0,0.0755920840940604,0.530640560495846
2442,429,FALSE,156,65,77,183,0,0,0,0.078833617503493,0.564999155283363
2443,831,FALSE,86,175,168,16,0,0,0,0.0832749233613349,0.694315201396041
2444,1624,FALSE,536,184,120,10,0,0,0,0.0716098194147146,0.644288280556203
2445,1166,FALSE,697,47,132,81,0,0,1,0.0870893446953594,0.563495488277351
2446,1542,FALSE,763,139,3,83,0,0,0,0.0768275729872483,0.618152405187621
2447,949,FALSE,738,8,196,117,0,0,0,0.0726442678490445,0.710164076431143
2448,1794,FALSE,503,173,187,107,0,0,0,0.090849202456963,0.628885686801074
2449,1680,FALSE,952,180,29,137,0,0,0,0.0842269252171405,0.49324943399665
2450,1571,FALSE,13,65,77,183,0,0,0,0.0713088027928041,0.580190523818883
2451,339,FALSE,779,190,108,101,0,1,12,0.0767184332292256,0.735372777305059
2452,1282,FALSE,535,179,130,188,0,0,0,0.0587743311186124,0.417652088022414
2453,1251,TRUE,982,44,11,45,8,12,96,0.0901614914249489,0.999999868770425
2454,1419,FALSE,753,140,193,154,0,0,0,0.0914092463165383,0.503499475304069
2455,1263,FALSE,267,187,161,191,0,1,1,0.093774098715575,0.756373288370021
2456,1487,FALSE,364,81,189,61,0,0,0,0.0746152698418388,0.524155601277221
2457,1401,TRUE,469,15,112,184,2,2,4,0.0809785165152652,0.702820411382418
2458,943,FALSE,218,128,95,105,0,0,0,0.0746152698418388,0.542965575825736
2459,1529,FALSE,163,90,4,158,0,0,0,0.0587743311186124,0.445670914254849
2460,32,FALSE,966,2,142,147,0,0,2,0.0767184332292256,0.621248883794911
2461,1448,FALSE,386,137,61,197,0,0,0,0.0716098194147146,0.611779723540865
2462,1662,FALSE,725,24,109,172,0,0,0,0.0767184332292256,0.492430417564726
2463,1930,FALSE,372,183,46,47,0,0,0,0.0726442678490445,0.45052896062586
2464,365,FALSE,377,71,131,190,0,0,0,0.0840545208649328,0.624913716236333
2465,1926,FALSE,324,41,151,177,0,0,2,0.0755920840940604,0.513744902945524
2466,1137,FALSE,373,200,176,157,0,0,0,0.077206331056822,0.512720837572204
2467,19,FALSE,699,68,39,65,0,0,0,0.0791949570289093,0.622594310031266
2468,1617,FALSE,461,162,26,112,0,0,0,0.100988669942421,0.422935792509056
2469,1498,FALSE,594,152,37,146,0,0,0,0.0808407985864472,0.456696972803199
2470,854,FALSE,447,2,142,147,0,0,2,0.0799716815817275,0.286047676948752
2471,1924,FALSE,399,86,116,31,0,0,2,0.0966015944740857,0.609623892448945
2472,948,TRUE,871,39,200,166,9,21,102,0.0820458655413023,0.999999904038666
2473,1890,FALSE,286,147,148,87,0,0,0,0.0809405854175867,0.488543329014825
2474,459,FALSE,602,117,174,14,0,0,0,0.0981820072195597,0.580467227403943
2475,1248,FALSE,321,90,4,158,0,0,0,0.0840545208649328,0.555252863821841
2476,522,FALSE,776,107,7,160,1,1,3,0.0871666962771551,0.643306486268143
2477,7,FALSE,41,50,56,23,0,0,0,0.0870893446953594,0.602682629316102
2478,1820,FALSE,307,108,74,74,0,0,0,0.0831707975044816,0.59844566096668
2479,1760,FALSE,223,26,17,109,0,0,9,0.0800474784157392,0.635001014190711
2480,1941,FALSE,32,134,180,38,0,0,0,0.0799716815817275,0.750532187062636
2481,103,FALSE,840,129,53,133,0,0,0,0.078833617503493,0.660533523168145
2482,471,TRUE,862,44,11,45,8,26,96,0.100927008300143,0.9999999874902
2483,803,FALSE,365,105,32,20,0,0,0,0.0755920840940604,0.503629086502235
2484,350,FALSE,143,70,60,175,0,0,0,0.0882029847950071,0.612876220746399
2485,647,FALSE,797,127,66,32,0,0,1,0.0741953998423013,0.393538337319472
2486,242,FALSE,818,190,108,101,0,6,12,0.100988669942421,0.723859375067575
2487,208,FALSE,717,47,132,81,0,1,1,0.078833617503493,0.513305147309302
2488,1809,FALSE,71,133,80,88,0,0,0,0.077206331056822,0.499847706611427
2489,1602,FALSE,501,113,146,174,0,0,0,0.0876134018789789,0.491903021400622
2490,644,TRUE,453,100,54,104,6,16,89,0.0790553433331358,0.926698596058988
2491,1580,FALSE,480,111,157,28,0,0,0,0.0926851203356423,0.704657753383913
2492,1334,FALSE,872,102,156,8,0,0,0,0.0871199049055316,0.686412202155223
2493,180,TRUE,26,42,12,24,2,2,2,0.0871468406710222,0.8234808255591
2494,15,FALSE,997,155,186,85,0,0,0,0.0809113708290593,0.533363495110874
2495,1300,FALSE,34,115,128,9,0,0,0,0.0713088027928041,0.442087011353695
2496,170,FALSE,634,54,75,17,0,0,0,0.0624232183791819,0.612181631081164
2497,237,FALSE,136,80,117,49,0,0,0,0.090910892328356,0.439933536675938
2498,272,FALSE,596,35,27,171,0,0,0,0.0826372286016341,0.460318523887062
2499,1633,FALSE,823,80,117,49,0,0,0,0.0962102539364778,0.596426267336758
2500,1424,TRUE,597,100,54,104,5,16,89,0.105296826539831,0.931331139378468
2501,1189,FALSE,386,137,61,197,0,0,0,0.0818861658173818,0.627167134679425
2502,708,FALSE,762,167,175,72,0,0,0,0.081218710728283,0.451364314332422
2503,586,TRUE,764,193,90,35,5,10,106,0.0768275729872483,0.999999585366593
2504,1314,FALSE,621,4,154,129,0,0,0,0.0920072531624143,0.463877726818238
2505,1391,FALSE,212,155,186,85,0,0,0,0.108564508559782,0.507971080444509
2506,1554,FALSE,915,169,55,37,0,0,0,0.0774150202055672,0.462106129194513
2507,1458,FALSE,731,25,101,76,0,0,0,0.0848036827608235,0.523348797011458
2508,1765,TRUE,310,100,54,104,3,22,89,0.0914092463165383,0.99783596275581
2509,1801,FALSE,909,93,194,168,0,0,0,0.0871199049055316,0.472014135160003
2510,643,FALSE,799,75,195,169,0,0,0,0.0791938591681173,0.459625527649339
2511,1448,FALSE,386,137,61,197,0,0,0,0.077206331056822,0.545358927602402
2512,238,FALSE,943,42,12,24,0,0,2,0.083023497561333,0.587831996709752
2513,282,FALSE,952,180,29,137,0,0,0,0.0871468406710222,0.55845114987265
2514,5,FALSE,393,95,169,33,0,0,0,0.0904376624704487,0.558634988376947
2515,506,FALSE,394,159,35,128,0,0,0,0.0790553433331358,0.578891625389576
2516,565,FALSE,677,84,81,155,0,0,0,0.0825465245005115,0.449979392698368
2517,884,FALSE,153,177,15,116,0,0,0,0.0786748065769999,0.631118773269816
2518,1315,FALSE,565,110,51,178,0,0,0,0.093774098715575,0.459962511915635
2519,678,FALSE,79,180,29,137,0,0,0,0.0797267496139331,0.642612939606021
2520,1452,FALSE,915,169,55,37,0,0,0,0.0956894153821032,0.461768813212085
2521,411,FALSE,401,165,144,186,0,0,1,0.0749662701466106,0.474976253170314
2522,1831,FALSE,374,14,138,162,0,0,0,0.075544822492641,0.441553323777733
2523,338,FALSE,809,174,22,95,0,0,0,0.0901614914249489,0.687911815976235
2524,75,TRUE,876,26,17,109,1,1,9,0.0896152791688296,0.806574348118577
2525,40,FALSE,244,60,87,92,0,0,0,0.0978314611479547,0.636413068343266
2526,1433,FALSE,141,72,150,34,1,6,6,0.0932776247071665,0.79872408230155
2527,1270,FALSE,337,91,86,120,0,0,0,0.0897626956303476,0.576239658821021
2528,611,FALSE,63,54,75,17,0,0,0,0.074361140548443,0.501307654430611
2529,312,FALSE,100,30,102,51,0,0,0,0.082479688168395,0.335181340546905
2530,1044,FALSE,905,88,122,22,0,0,0,0.0713088027928041,0.626207712677779
2531,1279,FALSE,7,45,105,119,2,3,4,0.0809405854175867,0.635375652872481
2532,71,FALSE,539,155,186,85,0,0,0,0.0587743311186124,0.463541872131376
2533,45,FALSE,969,180,29,137,0,0,0,0.0965464736709721,0.447199857362574
2534,1821,FALSE,243,150,43,131,0,0,0,0.0848036827608235,0.545480385903719
2535,1968,FALSE,554,148,192,196,0,0,0,0.0887056243976733,0.639550650204665
2536,1103,FALSE,844,28,137,111,0,0,3,0.0831707975044816,0.521287186898567
2537,597,FALSE,821,159,35,128,0,0,0,0.0990743318918274,0.633385733594839
2538,755,FALSE,698,65,77,183,0,0,0,0.0954706870753404,0.439637166415198
2539,137,FALSE,698,65,77,183,0,0,0,0.0920072531624143,0.545426076900653
2540,1225,FALSE,422,20,166,52,0,0,0,0.0920072531624143,0.555275338139855
2541,927,FALSE,729,170,183,114,0,0,0,0.0904376624704487,0.601294998862408
2542,723,FALSE,689,82,134,195,0,0,1,0.0889396405116848,0.458480717710776
2543,1438,FALSE,672,36,171,2,0,0,0,0.098432184016053,0.58456141352081
2544,1792,FALSE,482,77,124,121,0,0,0,0.0905200522615117,0.634402786253295
2545,818,TRUE,406,44,11,45,10,10,96,0.0848870264568826,0.999999865136942
2546,753,FALSE,855,132,40,62,0,0,0,0.0889396405116848,0.563343041192688
2547,1458,FALSE,731,25,101,76,0,0,0,0.0935946496638138,0.481985155009888
2548,1908,FALSE,969,180,29,137,0,0,0,0.0791938591681173,0.413590645844554
2549,1763,FALSE,74,146,184,64,0,0,0,0.0970164315544158,0.52131581044424
2550,952,FALSE,709,20,166,52,0,0,0,0.0940732796562552,0.682483607980432
2551,32,FALSE,966,2,142,147,0,0,2,0.0797267496139331,0.478397096913134
2552,1482,FALSE,249,177,15,116,0,0,0,0.0826372286016341,0.522492289428085
2553,69,FALSE,236,126,113,71,0,0,1,0.0764998315369362,0.603120744165687
2554,1214,FALSE,955,21,115,4,0,0,1,0.0797267496139331,0.647879796505117
2555,1535,FALSE,578,162,26,112,0,0,0,0.0803312838477477,0.478649121298371
2556,488,FALSE,467,57,70,187,0,0,0,0.0935946496638138,0.560822480041953
2557,1549,FALSE,844,28,137,111,0,0,3,0.090849202456963,0.719774180620704
2558,1709,FALSE,542,40,199,41,0,0,0,0.098432184016053,0.503913393138716
2559,641,FALSE,524,144,172,161,0,0,0,0.0990743318918274,0.558194275566817
2560,831,FALSE,86,175,168,16,0,0,0,0.0755920840940604,0.474203583782117
2561,1202,FALSE,511,181,164,102,0,0,0,0.0784816344966753,0.503213409663404
2562,912,FALSE,944,179,130,188,0,0,0,0.0931037888945144,0.460021208522771
2563,84,FALSE,700,35,27,171,0,0,0,0.0788324844656117,0.569292137501344
2564,604,FALSE,1000,156,129,123,0,0,0,0.082479688168395,0.457284943514736
2565,1955,FALSE,16,83,59,140,0,0,1,0.0764998315369362,0.737252629402659
2566,1841,FALSE,16,83,59,140,0,0,1,0.0897331443670147,0.625101442374268
2567,145,FALSE,631,48,67,179,0,0,0,0.0764811509180616,0.628163294103471
2568,993,TRUE,476,86,116,31,2,2,2,0.0981820072195597,0.809953535089343
2569,19,FALSE,699,68,39,65,0,0,0,0.0808407985864472,0.636191511518817
2570,303,FALSE,598,50,56,23,0,0,0,0.0901614914249489,0.642512376348832
2571,561,FALSE,562,172,179,3,0,0,0,0.0956894153821032,0.452987920114385
2572,528,FALSE,345,127,66,32,0,1,1,0.082479688168395,0.722135568314614
2573,995,FALSE,793,4,154,129,0,0,0,0.0805221784117377,0.600502875899758
2574,876,FALSE,870,80,117,49,0,0,0,0.0927109811407707,0.348423036129388
2575,1770,FALSE,281,104,114,7,0,0,0,0.0920072531624143,0.478320114768414
2576,87,FALSE,920,126,113,71,0,0,1,0.0797329068458783,0.617708861081043
2577,1155,FALSE,369,87,24,60,0,0,1,0.0901614914249489,0.546845513073306
2578,1732,FALSE,42,101,173,30,0,0,0,0.0933829229360678,0.447888523569327
2579,356,FALSE,936,37,152,135,0,0,0,0.0937123722228726,0.583489307565964
2580,1181,FALSE,759,129,53,133,0,0,0,0.0797329068458783,0.656294306345384
2581,976,FALSE,641,183,46,47,0,0,0,0.0786748065769999,0.549809300087652
2582,1528,TRUE,310,100,54,104,5,22,89,0.0931037888945144,0.999596079069198
2583,1485,FALSE,185,27,19,182,0,0,0,0.0842269252171405,0.510118358311262
2584,943,FALSE,218,128,95,105,0,0,0,0.0800474784157392,0.644819687922711
2585,1366,FALSE,37,136,92,21,0,0,0,0.0829941679403609,0.516612027887224
2586,1530,FALSE,620,96,135,156,0,0,0,0.0962102539364778,0.595405889456401
2587,890,FALSE,114,77,124,121,0,0,0,0.0871468406710222,0.345379648885955
2588,1533,FALSE,656,73,76,152,0,0,0,0.0587743311186124,0.410774001857593
2589,399,FALSE,409,2,142,147,0,0,2,0.0914092463165383,0.623153340164553
2590,1979,FALSE,792,163,58,149,0,0,2,0.0790328578012999,0.652532434015337
2591,584,FALSE,607,51,99,27,0,0,0,0.0882029847950071,0.713257599477837
2592,293,FALSE,314,116,57,98,0,0,0,0.0764998315369362,0.612280110051957
2593,1228,TRUE,310,100,54,104,7,22,89,0.103321099543397,0.999839938821021
2594,1577,FALSE,33,185,153,126,0,0,0,0.0931037888945144,0.610562112936691
2595,274,FALSE,250,194,133,96,0,0,8,0.0734898402732895,0.651641804933548
2596,1246,FALSE,481,99,5,43,0,0,0,0.0713088027928041,0.646344213819619
2597,1227,FALSE,233,172,179,3,0,0,0,0.0735251879250377,0.543269596701747
2598,1093,FALSE,460,114,140,19,0,0,0,0.0871468406710222,0.646675418285577
2599,22,FALSE,113,197,136,97,0,0,2,0.0745548438969235,0.518355921632654
2600,1546,FALSE,633,191,85,25,0,0,0,0.105296826539831,0.617177717648302
2601,1949,FALSE,67,130,104,113,0,0,0,0.0784429296712943,0.566870620805055
2602,1112,FALSE,321,90,4,158,0,0,0,0.0797518713010056,0.618562044362357
2603,98,FALSE,696,4,154,129,0,0,0,0.0920072531624143,0.60084519649408
2604,177,FALSE,332,151,88,42,0,0,0,0.0897331443670147,0.480014870099809
2605,403,FALSE,208,76,98,5,0,0,0,0.0741953998423013,0.622332835568504
2606,1992,FALSE,572,15,112,184,0,0,4,0.0767184332292256,0.590451966055353
2607,875,FALSE,233,172,179,3,0,0,0,0.0825465245005115,0.473718990599883
2608,297,FALSE,634,54,75,17,0,0,0,0.0818924977624548,0.528806763986699
2609,536,FALSE,777,80,117,49,0,0,0,0.0809785165152652,0.538369588520247
2610,1055,FALSE,590,200,176,157,0,0,0,0.0755399172935652,0.579887597662222
2611,226,FALSE,201,134,180,38,0,0,0,0.080907414516655,0.530896478190381
2612,1930,FALSE,372,183,46,47,0,0,0,0.0786748065769999,0.609810572463072
2613,728,FALSE,352,106,170,134,0,0,0,0.0713088027928041,0.651276525104088
2614,1655,FALSE,210,17,47,180,0,0,0,0.091961069648579,0.542000421556768
2615,1402,FALSE,912,51,99,27,0,0,0,0.079022311343971,0.670410115482751
2616,972,FALSE,187,146,184,64,0,0,0,0.0889864278368168,0.539134669261767
2617,966,TRUE,571,10,68,39,6,17,76,0.0893021067993836,0.99999872619816
2618,1847,FALSE,433,139,3,83,0,0,0,0.0849202845402894,0.453533690843199
2619,1197,FALSE,761,102,156,8,0,0,0,0.0800474784157392,0.517340884063171
2620,1445,FALSE,662,12,141,144,0,0,0,0.0849202845402894,0.528636640135541
2621,1752,FALSE,300,79,9,110,0,0,0,0.0720772130130935,0.7041800555464
2622,1376,FALSE,587,183,46,47,0,0,0,0.0806266722059588,0.5570982551118
2623,1369,FALSE,593,113,146,174,0,0,0,0.0912337709669433,0.455385992928295
2624,980,FALSE,500,132,40,62,0,0,0,0.0677260917634345,0.637876157087485
